state,district,state_id,district_id,data_name,external_id,data_id,category,phone_1,is_duplicate,downvotes,upvotes,created_job,email,price,title,address,comment,deleted,phone_2,pincode,latitude,longitude,created_by,created_on,Assigned_to,description,source_link,verified_by,resource_type,last_verified_on,quantity_available,verification_status,city,pin_code,resource type,hospital_available_icu_beds,hospital_available_normal_beds,hospital_available_oxygen_beds,hospital_available_ventilator_beds,oxygen supplier willing to join WhatsAppBot
Maharashtra,Mumbai City,22,378,COVIDFYI,922457f3-f490-4dfb-a799-52b8702fb22e,1759,medicine,9823116736,False,0,0,8,,,M M PHARMA,"shop no 3 & 4Shop no. 3 B, PRESTIGE CLASSIC,MUMBAI PUNE  ROAD,CHINCHWAD STATION,Pune,411019",Busy,False,,411019,37.798633,-122.422068,,,,Remdesivir Distributor,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Nagpur,22,380,COVIDFYI,fb15e4aa-d049-44c7-9794-e9ced58a8b76,1621,medicine,0712-2762515/2768544,False,0,0,8,itwarims@gmail.com,,ITWARI MEDICAL STORES,"SHOP NO. 51&151, SANDESH DAWA BAZARH NO. 193, WARD NO. 33,NEAR HAJ  HOUSE, GANJIPETH, C A RD,NAGPUR,440018",,False,,440018,37.5037921,-77.6098175,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Pune,22,387,COVIDFYI,1ba6f144-d521-4046-863e-4aaff5e78b92,1409,medicine,9822007606,False,0,0,8,alplpharma@gmail.com,,AAKANKSHA LOGISTICS PRIVATE LTD,"1ST FLOOR,C\O MANTRI HOSPITALSURVEY NO 69 15.B.T. KAWADE  ROADGHORPADIPUNE,PUNE,411036",,False,,411036,18.5244983,73.9064794,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,22/4/2021 1:24pm,,Unresponsive,,,,,,,,
Maharashtra,Nagpur,22,380,COVIDFYI,670b7b3a-2bbb-4ebe-8e23-899dad0be09a,1623,medicine,9823260070,False,0,0,8,neetangp2@gmail.com,,NEETA AGENCIES,"SHOP NO.41B,41C,42,43,141B,SANDESH DAWA BAZAR,NEAR HAJ  HOUSEGANJIPETH, NAGPUR,NAGPUR,440002",,False,,440002,21.1502557,79.0991803,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Telangana,Hyderabad,33,571,COVIDFYI,56638bb6-3a7d-4493-879d-4a6e0bf18fbc,1418,medicine,9248060717,False,0,0,8,vasugroup_hnr@yahoo.co.in,,Vasu Vaccines & Speciality Drugs Pv,"D.NO:3-6-516/1 , 2nd FloorVasu Pharma House Street No 6Himayath Nagar  (V)Khairatabad(M),Hyderabad,500029","1st number switched off, 2nd number re-directed. No anwer",False,9248060765,500029,17.4006724,78.4881736,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 7:20pm,,Unresponsive,,,,,,,,
Bihar,Patna,8,112,COVIDFYI,329472e6-5d58-410e-b8ac-39cfafa76a7b,1299,medicine,0612 - 2301980,False,0,0,8,rkeshri69@gmail.com,,K. V D. AGENCIES,"GOVIND MITRA ROADPATNAPATNAPATNAPATNA,PATNA,800004","Stocked out, no comment on when they will be restocked",False,,800004,25.6175761,85.1597353,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:47pm,,Unavailable but verified,,,,,,,,
Tamil Nadu,Coimbatore,32,539,COVIDFYI,f249aa58-3b41-4af2-bb16-5689f5c1ed7d,1488,medicine,9894988915,False,0,0,8,kdsdaily@yahoo.com,,NAGAMMAI PHARMA DISTRIBUTORS,"NEW NO. 16, OLD NO. 239,THIRUVENKATASAMY ROAD (EAST)NEAR PONNAIH  HOSPITAL,COIMBATORE,COIMBATORE,641001",Not answering the call,False,,641001,11.0106623,76.9528492,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 8:45pm,,Unresponsive,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,9d744050-a6e4-49b2-8e4f-66e90d93a99f,1749,medicine,022-28662979 / 8,False,0,0,8,,,ATOR HEALTHCARE PVT. LTD.,"SONMUR APARTMENTS,DARUWALLA COMPOUND,S.V.ROAD,MALAD (W),  MUMBAI,MALAD (W),400064",,False,,400064,19.1906323,72.8471523,,,,Remdesivir Distributor,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,4542296b-40a4-4dce-9bfa-edf468dc23b9,1411,medicine,011-28043949,False,0,0,8,pharmacube8@gmail.com,,Pharma Cube,"144, 1st Floor, Lal Dora Extn,Amberhai Village, Sector -19, Dwarka,New Delhi,110075",,False,,110075,28.6220577,77.0470916,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,22/4/2021 1:47pm,,Unresponsive,,,,,,,,
Tamil Nadu,Kanyakumari,32,545,COVIDFYI,bd7d4906-46f8-4935-9f24-281c50a5cd48,1370,medicine,9787747103,False,0,0,8,nglayyappa@gmail.com,,AYYAPPA ACENCIES,"19E & 19F, FIRST FLOORNORTH CAR STREETNEXT TO HEAD POST  OFFICENAGERCOIL,NAGERCOIL,629001",Not answering the call,False,,629001,36.2227693,-82.1780404,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 8:26pm,,Unresponsive,,,,,,,,
Madhya Pradesh,Bhopal,21,319,COVIDFYI,4fb6b5b8-3129-451f-a919-c1615be1f91a,1328,medicine,7554225757,False,0,0,8,dishapharma08@gmail.com,,Disha Pharma,"G-8, F-35, Vardhman City PlazaDawa Bazar, Hamidiya Road,,BHOPAL,462001","Remedisivir, fabiflu not available",False,9425193497,462001,23.2653772,77.4045452,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:49pm,,Unavailable but verified,,,,,,,,
Maharashtra,Palghar,22,385,COVIDFYI,9ddb4303-c2dc-497f-9a1a-12a0dc95aeb3,1691,medicine,81492 41551,False,0,0,8,,,Chaitanya Medical Store,"Bolinj kharodi Naka , Virar (W)",I used Fabiflu Tablet & ZiverDo kit .,False,,,19.4459351,72.7961546,,,,Very Friendly & helping chemist,,Bharath Alur,Fabiflu,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Mumbai Suburban,22,379,COVIDFYI,e94b18e5-10a5-48e0-82c0-abc08bd67417,1552,medicine,022-40776433,False,0,0,8,purchase.mum@novacare.in,,NOVACARE HEALTHCARE SOLN Pvt.LTD (T,"C-12A, C-12B, C-12C,Kantilal Maganlal EstaL.B.S. Rd,Bhandup  (West),MUMBAI,400078",,False,,400078,19.1570343,72.9327444,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Beed,22,366,COVIDFYI,792819e7-10f8-47e8-94a1-252ddd307fdd,1648,medicine,02442-222012,False,0,0,8,anandbothra24@gmail.com,,MAHAVIR AGENCIES,"MEGHRAJ,SAHAOYOG NAGAR,D.P.ROAD,OPP. SARADA NAGARI  BEEDBEED,BEED,431122",,False,,431122,18.9971612,75.7603012,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Pune,22,387,COVIDFYI,f2fc0f6f-b115-4ce9-9f2b-ac5764f44749,1668,medicine,022-22062944,False,0,0,8,,,MILTON LIFE CARE PVT LTD (TRADE),"B/l03, RAMJI HOUSE PREMISES SOCIETYMUMBAIKALBADEYI ROAD1ST  FLOOR.30. JAMBHULWADI,MUMBAI,400002",,False,,400002,18.9445873,72.8286937,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,9f90147a-f26c-4d7d-af8e-a6e3a26153d8,1873,medicine,022-23534646 / 23534647/ 23534,False,0,0,8,,,SAINATH AGENCIES PHARMA PVT LTD,"SHOP NO. 4,69, TARDEO ROADGIRNAR BUILDING,,MUMBAI,400034",,False,,400034,18.9751787,72.8137814,,,,Remdesivir Distributor,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Gujarat,Vadodara,14,198,COVIDFYI,69f7df20-c1a4-4382-922f-b44a45eaed92,1563,medicine,9825034579,False,0,0,8,rmplvadodara@gmail.com,,RELIANCE MEDICAPS,"VADI WADIRAOPURA PATIDAR MOHALLABARODA,BARODA,390001",,False,,390001,22.2976944,73.203784,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Madhya Pradesh,Betul,21,317,COVIDFYI,2df86756-0c6e-422f-9cd9-c1fe942e528e,1293,medicine,07141-230722,False,0,0,8,sssahnibetul@gmail.com,,SOBEG SINGH SAHNI & SONS(BETUL),"OPP. DR. LASHKARECIVIL LINEBETULBETUL (M.P.),BETUL,460001","Remedisivir, fabiflu not available, they are available in hospitals only",False,9425002620,460001,21.9045756,77.9019251,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:47pm,,Unavailable but verified,,,,,,,,
Gujarat,Mehsana,14,187,COVIDFYI,8c0cc997-2733-489d-8a52-40c0fcee6d27,1571,medicine,02765-292132,False,0,0,8,bhakticorpo@gmail.com,,BHAKTI CORPORATION,"19, GAJJAR CHAMBERSDETROJ RDKADI - 382 175(B.K. TO. S S C),KADI,382175",,False,,382175,23.297048,72.3288467,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Madhya Pradesh,Indore,21,332,COVIDFYI,de6b2bad-aea6-4fd1-b647-4537efd6cdd7,1329,medicine,0731-4274346,False,0,0,8,,,P.P.ENTERPRISES,"G-14, CHETAK CHAMBERS,,INDORE,452001",No stock.,False,,452001,22.7128398,75.8755951,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:49pm,,Unavailable but verified,,,,,,,,
Maharashtra,Mumbai Suburban,22,379,COVIDFYI,38f7bb8f-9f4a-414b-99bd-870f014be091,1846,medicine,9892836722,False,0,0,8,,,"OFFICE OF THE JOINT COMMISSIONER (K.D),VARDAN BLDG,RD NO.16,WAGLE ESTATE, THANE,Thane zone 7",Thane-Zone7,Remdesivir - directly sent to hospitals  Tocilizumab - NOT available  Fabiflu - AVAILABLE  Favipiravi - AVAILABLE,False,,,19.2183307,72.9780897,,,,Medicines,,Bharath Alur,,27/4/2021 6:28pm,,Pending,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,cec9173d-9f7d-4b52-b28f-58310ca923e6,1511,medicine,080-22282444/222822245,False,0,0,8,adminblr@bangaloresurgicals.com,,BANGALORE SURGICALS,"NO 19,1ST FLOOREDWARD ROAD,VASANTH NAGARBANGALORE 560052512  PRESTIGE CENTRE POINT,BANGALORE,560052","First number is ringing but no one is picking up, second one is invalid",False,,560052,12.986613,77.5956674,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 6:51pm,,Unresponsive,,,,,,,,
Uttar Pradesh,Varanasi,35,682,COVIDFYI,d3e9536d-d677-4e07-b1a5-942fadb7dd35,2059,medicine,2368597,False,0,0,8,,,Shanti Health Care Agency,"B 30/48 B KAC PlazaMadhav  Market Lanka, Varanasi 221005",Not picking up phone after multiple dials,False,,221005,25.2799722,83.0028203,,,,,,,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,30623562-0a8d-4c37-b0cd-613cf4f1a0d6,1793,medicine,865731108,False,0,0,8,,,Cipla,Lucknow,,False,,,26.8466937,80.946166,,,,,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Nagpur,22,380,COVIDFYI,2ca009e4-8132-4184-af9d-0f7d268d4300,1412,medicine,0712-2763795,False,0,0,8,kannubrothers@gmail.com,,KANNU BROTHERS,"67-69, G.M.MARKETGANDHI BAGHNAGPUR,NAGPUR,440002",,False,,440002,21.151049,79.104292,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 6:42pm,,Unresponsive,,,,,,,,
Telangana,Hyderabad,33,571,COVIDFYI,24d40381-d8e5-42ae-b48b-7d723dcac564,1324,medicine,9963107800,False,0,0,8,,,"Gaudev & Co, Hyderabad","Door No. 6-3-668/9/6, Uday Medicals2nd Floor, PunjaguttaHyderabad Central  Zone,Hyderabad,500082",Not Available,False,,500082,17.424971,78.4536336,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:48pm,,Unavailable but verified,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,bd0d8f50-ced2-4883-a215-f3ae29834939,1968,medicine,9867867440,False,0,0,8,,,Vardhman Health Specialities Pvt.,"3A,3B & 2C (PART I) TRUST HOUSEsecond and 3rd flr, 35 HOSPITAL AVENUEDR. E  BORGES ROAD, PARELWadala West,Mumbai,400012",,False,,400012,,,,,,Remdesivir Distributor,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,ee0d82e7-3229-4338-87ff-eab656509eca,1874,medicine,8779652880,False,0,0,8,,,"R N. 305 FDA,BKC BANDRA(E),MUMBAI 400051",Mumbai-Zone6,,False,,,19.0759837,72.8776559,,,,Medicines,,Bharath Alur,,27/4/2021 6:28pm,,Pending,,,,,,,,
Andhra Pradesh,Prakasam,5,27,COVIDFYI,f7432a53-a4a7-41e0-b042-227b704f8a4d,1362,medicine,9246472006,False,0,0,8,pcsr79@yahoo.com,,KRANTHI MEDICAL AGENCIES,"OLD GOVT HOSPITAL ROAD,BEHIND AMBETHKAR  STATUEONGOLE,ONGOLE,523001",No response.,False,,523001,15.4813673,80.0590804,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 6:39pm,,Unresponsive,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,13a081bf-6781-42e7-a9e9-8f4d444fb399,1971,medicine,9619309010,False,0,0,8,,,SKITES PHARMA Pvt. LTD,"CABIN NO.9, MEHTA MAHAL,GROUND FLOOR15, MATHEW ROAD, OPERA  HOUSE,GIRGAON,,MUMBAI,400004",,False,,400004,18.9545948,72.8157976,,,,Remdesivir Distributor,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Ahmednagar,22,362,COVIDFYI,9fb2224c-13ca-4991-886c-510c75419881,1294,medicine,8087645229,False,0,0,8,,,Shree Balaji Medicals,"Shop No 1, Ground Floor, 1 st Floor,PR No 1296, S. No3 183 15 2,Shivshakti Nagar,  Sukewadi Road,Sukewadi Tal Sangamner, Dist Ahemednagar,Ahemednagar,422605",Not in stock. No idea when it will be available,False,,422605,22.718485,75.9153041,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:47pm,,Unavailable but verified,,,,,,,,
Chhattisgarh,Bilaspur,10,132,COVIDFYI,811d59c3-0ee0-4a58-bdbb-a241ed833bfa,1278,medicine,7752403968,False,0,0,8,shyamsonsbsp@gmail.com,,SHYAM & SONS,"6,MEDICAL COMPLEXTELIPARABILASPURX,BILASPUR,495001",Out of stock,False,4209799425,495001,22.0816881,82.1577764,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:47pm,,Unavailable but verified,,,,,,,,
Maharashtra,Thane,22,394,COVIDFYI,03760ec2-dc27-4fef-86c3-9a1944c93412,1643,medicine,22100000000000,False,0,0,8,laxmienterpriseskalyan@gmail.com,,LAXMI ENTERPRISES,"F24 TO F27,ZOJWALA SHOPPING CENTRE,NEXT TO LOHANA MAHAJAN  WADI,AGRA ROAD, KALYAN (WEST)KDMC LBT TIN C 12000537,KALYAN,421301",,False,,421301,19.2423513,73.129196,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,04ab46d4-0dbd-439c-a858-1b52b25926b3,1505,medicine,8860074107,False,0,0,8,delhi@novacare.in,,NOVACARE HEALTHCARE SOLUTIONS DELHI,"A-7, 2nd FloorMayapuri, Industrial AreaPhase-IITal . Hari Nagar 28,NEW  DELHI,110064",Not Available   Busy,False,,110064,28.625396,77.103566,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:30pm,,Unresponsive,,,,,,,,
Maharashtra,Akola,22,363,COVIDFYI,a1462853-b91a-4517-a13e-8811064f038d,1289,medicine,0724-2414943/94,False,0,0,8,prashant.bhartiya123@gmail.com,,BHARTIYA AGENCIES,"SHOP. NO. 25, 1 ST FLOORAKOLACHEMIST SHOPPING COMPLEX,,AKOLA,444001",Not in stock.,False,,444001,20.7180072,77.0112133,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:47pm,,Unavailable but verified,,,,,,,,
Telangana,Hyderabad,33,571,COVIDFYI,e471eacf-ea2c-4d4d-8ad2-37109d67927d,1483,medicine,04023715515/16/17/18,False,0,0,8,medint96@gmail.com,,Medihauxe Pharma Pvt. ltd,"BHATâ€™S SQUARE,7-1-397.102 7 ANEAR COMMUNITY HALLSANJEEV REDDY  NAGAR,,Hyderabad,500038",All 4 numbers did not answer,False,,500038,17.4436497,78.4458259,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 7:36pm,,Unresponsive,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,9e9fdd07-c2e1-48a3-bf64-d56fd5042dec,1953,medicine,022-49212020,False,0,0,8,,,SHREEJI DISTRIBUTORS PHARMA PVT,"C-31/32, 2ND FLOOR, ROYAL INDL ESTACO-OP SOCIETY LTD,5B,NAIGAON  CROSS ROAD,WADALA W CITY GREATER MUMBAI M",,False,,,19.0118496,72.8520036,,,,Remdesivir Distributor,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Karnataka,Belagavi (Belgaum),19,281,COVIDFYI,154939c3-92a2-4483-84ab-f334cf731be2,1264,medicine,0831-2423133,False,0,0,8,harshainchal@gmail.com,,VIVA PHARMA,"PHARMACEUTICALS DISTRIBUTORSCTS NO 4094 1A 21 TO 6 SECOND Flr.BILGI  PLAZA COLLEGE Rd.BELGAUM,BELGAUM,590002","No stock, no sight of replenishment either",False,,590002,15.864647,74.508769,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:46pm,,Unavailable but verified,,,,,,,,
Chhattisgarh,Durg,10,135,COVIDFYI,87665336-aaf3-4dff-a97e-0b86627b813d,1465,medicine,9425552481,False,0,0,8,rathimedical@yahoo.com,,RATHI MEDICAL AGENCIES,"HIG- C1 & C2HOUSING BOARD COMPLEXOPP. TO NEW BUS STAND,HOUSING  BOARD COMPLEX DUR,491001",Not Available   Busy,False,,491001,,,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:30pm,,Unresponsive,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,a522c00f-6b12-4ba0-b855-924913dbe06b,1824,medicine,9911731155  9811058945,False,0,0,8,,,Piyush,"Model Enterprises, S-59, Okhla Industrial Area Phase II , New Delhi 110020",,False,,110020,28.540133,77.272352,,,,,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,c76a5a10-6222-4540-bff0-9ed6f5dba32c,1850,medicine,9029374545,False,0,0,8,,,"341, BANDRA KURLA COMPLEX,,BANDRA (EAST),,MUMBAI",Mumbai-Zone4,"Dr. Rakesh Tirtude's number - he is a govt official. He arranges supplie for hospitals like beds,oxygen etc etc. Asked not to share number with individuals.",False,,,18.9953645,72.8383931,,,,Medicines,,Bharath Alur,,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,480ce721-4f8d-41ad-a583-5dbe9d6232d0,1901,medicine,8652567576,False,0,0,8,,,"R N. 305 FDA,BKC BANDRA(E),MUMBAI 400051",Mumbai-Zone6,Busy,False,,,19.0759837,72.8776559,,,,Medicines,,Bharath Alur,,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Parbhani,22,386,COVIDFYI,088acfbe-1490-41d5-8d9c-ba270c206e36,1557,medicine,9422876816,False,0,0,8,wmgpbn@gmail.com,,WATTAMWAR MED & GEN STORES (CHQ),"NARAYAN CHAWL CORNERPARBHANI431401,PARBHANI,431401",,False,,431401,19.2636594,76.7715168,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Pune,22,387,COVIDFYI,61e6d962-de9b-481a-95df-9e66b6892dd2,1562,medicine,9890023634,False,0,0,8,kundanag@gmail.com,,KUNDAN AGENCY,"SITARAM COMPLEXPUNE MUMBAI ROADCHINCHWAD STATION PUNE  19(SSS),CHINCHWAD,411019",,False,,411019,19.0759837,72.8776559,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Punjab,Ludhiana,29,489,COVIDFYI,cfc79da1-b5f8-4d57-9386-1606ebe3ff0b,1499,medicine,93288 22228 (BHAVINBHAI),False,0,0,8,beladrug@gmail.com,,BELA DRUG CENTRE,"BASEMENT , NATRAJ COMPLEX,OPP, L.G. HOSPITAL,  MANINAGAR,AHMEDABADPH-079 25465389,25462935,AHMEDABAD,380008",Busy,False,,380008,23.0001404,72.6055765,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 2:54pm,,Unresponsive,,,,,,,,
Madhya Pradesh,Ujjain,21,359,COVIDFYI,71a98c8f-d125-4a7f-b078-b93b0a37b1b6,1578,medicine,25500000000000,False,0,0,8,zeeglobal@gmail.com,,ZEE PHARMA(UJN),"SHOP NO. 5-9, DAWA BAZAR,87, UNIVERSITY ROAD,UJJAINUJJAIN  (M.P.),UJJAIN,456010",,False,,456010,23.1669836,75.8010962,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Karnataka,Dakshina Kannada,19,289,COVIDFYI,a8363669-d0ac-4cde-bf7e-fb022b50abb4,1489,medicine,0824-2451011,False,0,0,8,mangalore@alaric.in,,ALARIC ENTERPRISES(MNG),"DOOR NO 1-S-24-2058/5-5 FIRST FLOORRENUKA KRUPAHOIGEBAIL  RdURWA,MANGALORE,575006",Switched off,False,,575006,12.9010532,74.8360918,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 6:45pm,,Unresponsive,,,,,,,,
Maharashtra,Pune,22,387,COVIDFYI,fe61f276-8403-4b7f-9b8e-202e46dde1b5,1576,medicine,9822089589,False,0,0,8,rohitmedico1111@gmail.com,,ROHIT MEDICO,"S NO 19 , H NO 963HADAPSARGONDHALE NAGARWHOLE GROUND  FLOOR,PUNE,411028",,False,,411028,18.5149325,73.9261587,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Haryana,Ambala,15,201,COVIDFYI,779b0284-0192-4e70-b805-b8266704eda7,1383,medicine,9467677040,False,0,0,8,aggarwalmedicose.ambala@gmail.com,,AGGARWAL MEDICOSE,"CROSS ROAD NO. 1OPP DATTA HOSPITALAMBALA CANTT,AMBALA,133001",,False,,133001,30.3402119,76.8460939,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,22/4/2021 1:42pm,,Unresponsive,,,,,,,,
Bihar,Sitamarhi,8,120,COVIDFYI,df5289f4-a0d6-4444-9cde-c731adc8f8bc,1695,medicine,9611237419,False,0,0,8,aman2489agarwal@gmail.com,,Sita Medical Hall,"Hospital Road, Bata gali, Sitamarhi",,False,,,26.5957011,85.4942986,,,,,,Bharath Alur,Others,27/4/2021 6:28pm,,Pending,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,c38133d7-8df3-4fa8-a64d-666cf8b211a9,2019,medicine,9810424353,False,0,0,8,,,Santosh Dudeja,"E-47/10, Ground Floor, Okhla Industrial Area Phase II , New Delhi 110020",,False,,110020,28.5357628,77.2764329,,,,,,,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Kerala,Thiruvananthapuram,1,1,COVIDFYI,426fa5c7-203d-42b9-a67e-6074cd8927d3,1408,medicine,0471-4012223,False,0,0,8,idealpharmatvm@yahoo.in,,Ideal Pharma Associates,"T C No. 1/1528Medical College P OPazhaya RoadOpp. Travancore  Scan,Trivandrum,695011",Not answering the call,False,,695011,8.519238,76.9314038,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 9:28pm,,Unresponsive,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,53d1e1d2-68c7-4515-a2e0-b35408c39f2e,1593,medicine,9374711850,False,0,0,8,shreeambica30@rocketmail.com,,SHREE AMBICA MEDICAL STORE,"BASEMENT 12/1123-24VANKI BORDI,SHAHPOREDR. BHACCAS  STREETMEGHDOOT APARTMENT,SURAT,395003",,False,,395003,21.2074527,72.8349875,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,3efa96b8-8ac7-4225-961a-575cf4e2fb3b,1855,medicine,9820145332,False,0,0,8,,,Mehak Pharma,"Shop No 1 Ground flrPlot no 7 D,Trivedi niwas Sector 4oppSamata CHS,Navi  Mumbai,400705",Did not pick up,False,,400705,19.0574665,73.0110096,,,,Remdesivir Distributor,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Bihar,Patna,8,112,COVIDFYI,afe6ab0d-13c8-4695-908a-0db93536baf0,1296,medicine,2301463,False,0,0,8,rkeshri69@gmail.com,,KESAR VACCINE DISTRIBUTORS (ONCO),"OPP UDAY PALACEGOVIND MITRA RD.,PATNA,800004",Stocked out. Stocks will be replinished by 30th,False,,800004,25.6174606,85.1598797,,,,Remdesivir distribution list,,Bharath Alur,"Remdesivir,Tocilizumab,Fabiflu",27/4/2021 6:47pm,,Unavailable but verified,,,,,,,,
Gujarat,Bhavnagar,14,174,COVIDFYI,d2d9e34f-fe68-4b2e-8404-308217798e8e,1268,medicine,0278 - 2436017,False,0,0,8,maharajadistributor@gmail.com,,MAHARAJA AGENCIES,"18,BAHUBALI COMPLEXB/H PILL GARDEN,BHAVNAGARTELE-0278-26017F-  24,BHAVNAGAR,364001","No stock, no replenishment",False,,364001,21.7644725,72.1519304,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:46pm,,Unavailable but verified,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,5ea65874-789a-41a3-80d6-d26cf882c6dc,1536,medicine,9916770444,False,0,0,8,drvijaykrrao@gmail.com,,DIVISHA ARTHRITIS (VIJAY RAO),"500/A, 1ST 'G' CROSS, 8TH MAIN4TH BLOCK 3RD STAGEBASAVESHWARA  NAGAR,BANGALORE,560079","It's a doctor's clinic, does not deal in any medicine",False,,560079,12.9925128,77.536126,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:30pm,,Invalid,,,,,,,,
