state,district,state_id,district_id,data_name,external_id,data_id,category,phone_1,is_duplicate,downvotes,upvotes,created_job,email,price,title,address,comment,deleted,phone_2,pincode,latitude,longitude,created_by,created_on,Assigned_to,description,source_link,verified_by,resource_type,last_verified_on,quantity_available,verification_status,resource_type_1,city,pin_code,hospital_available_icu_beds,hospital_available_normal_beds,hospital_available_oxygen_beds,hospital_available_ventilator_beds,oxygen_supplier_willing_to_join_WhatsAppBot,Details,Other_comments,resource_type_2,Sales_Renta_Charity,Status,last_verified,Row_ID,Selected_By_User,Verification_Image
Uttar Pradesh,Kanpur Nagar,35,651,COVIDFYI,dbbbf76f-7f21-400d-bed1-9a127875fd10,666,oxygen,9769577885,False,0,0,8,,,Spec & Cal Gases Pvt Ltd. Contact Person: K Manoharan Shivaji nagar,,,False,,,,,,,,,,Soumya pochiraju,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,d6cddc25-a8ed-40a5-9e63-86c4fa5b6c43,809,oxygen,9328512995,False,0,0,8,,,Zubin Ashara JIGAR BHAI,,,False,,,,,,,,,,Mahesh Chandak,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,3b7d6607-deac-45bf-a823-ce746d5e9632,722,oxygen,9813966556,False,0,0,8,,, Murari Gases Pvt. Ltd.,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,21043789-b5ab-4cc4-af4d-481f79a22711,178,oxygen,8178118344,False,0,0,8,,,Sri Sukhmani society ,,,False,,,28.5751896,77.0687395,,,,Switched Off,,Umang Mathur,,4/27/2021 14:28:00,,Call again,,,,,,,,,,,,,,,,,
Haryana,Faridabad,15,204,COVIDFYI,e0e832f1-1567-4820-aade-10aa22cab929,545,oxygen,9825449298,False,0,0,8,,,Shri Vinayak Speciality ,,,False,,,,,,,,,,Kashish Bulani,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Jharkhand,Ranchi,18,274,COVIDFYI,edb1820e-6982-400f-8a65-9660804e8d1e,242,oxygen,7295949177,False,0,0,8,,,TULIKA BURMAN ,,,False,,,23.3172961,85.3250596,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,90633eb4-6d52-4fac-b747-1b495fbfd075,175,oxygen,9911345563,False,0,0,8,,,Superstandard gases ,,,False,,,28.5329192,77.2059611,,,,Switched Off,,Umang Mathur,,4/27/2021 14:28:00,,Call again,,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Rural,19,282,Care,39d6678a-7d37-4068-b6db-4c994828c258,1011,oxygen,9892190211,False,0,0,1,"Currently out of stock, will supply from monday",,AMRUT NAGAR GHATKOPAR WEST,Ravi Oxygen,Unavailable Stock,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,6442eed3-ff57-43d5-aa9f-27cecf50c03e,388,oxygen,9819647005,False,0,0,8,,,KAMAL BHAI Peenya Industrial Gases,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Gujarat,Vadodara,14,198,COVIDFYI,c0b6c07c-c677-4e34-8978-a3766f94e4bb,1085,oxygen,9886867637,False,0,0,8,,,Metro Gas Shakti Industrial Gases,,Not responding to call,False,,,,,,,,,,Ameya Bhelonde,,5/1/2021 21:24:15,,Call again,,,,,,,,,,,,,,,,,
Assam,Cachar,7,58,COVIDFYI,feccba95-6a53-48fe-b3e0-004d05a438a3,1027,oxygen,8287857886,False,0,0,8,,, Shantinath Air Products,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Madhya Pradesh,Ujjain,21,359,COVIDFYI,3566a32e-178b-47e4-b34c-c5f7d910a91a,1073,oxygen,9847078045,False,0,0,8,,,"Arun Oxygen MR 10 Chauraha,",,,False,9895030000,,,,,,,,,Shravan Rao,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,5acb3b97-0b3c-4fff-94fb-70d1c3e06946,480,oxygen,9999652638,False,0,0,8,,, Oxygen Cylinder,,Busy,False,,,,,,,,,,Umang Mathur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,Care,d8c70cc1-5fcb-4e1d-86cb-246831719b6c,562,oxygen,8660856709,False,0,0,1,closed. not functional anymore,,Mercy helpline,"Oxygen center, Ghatkoper",Bogus Numbers,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,68fd9ac8-6558-4efa-8529-0ea505e4dfa5,498,oxygen,9320757537,False,0,0,8,,,SSD Gases Pvt. Ltd. Multan Air Products,,Did not pick up ,False,,,,,,,,,,Divyanshu / Rashi Agarwala,,5/1/2021 12:26:00,,Call again,,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,32f0fb2f-513a-4c43-9f75-11672b8b881a,344,oxygen,9820632132,False,0,0,8,,,Nameless Drugs Controller Medical Oxygen War Room,,,False,,,,,,,,,,Pavan Melukote,,4/30/2021 18:55:00,,Call again,,,,,,,,,,,,,,,,,
Telangana,Hyderabad,33,571,COVIDFYI,7446563b-cd6b-4709-a32b-2d0f2485d33e,602,oxygen,9829043416,False,0,0,8,,,Earnest Gases Pvt. Ltd. Srinidhi Air Products,,,False,,,,,,,,,,Vinti Agarwal,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,d10ff6ac-a6cf-4f48-b9cb-013664f5da85,501,oxygen,9821342839,False,0,0,8,,,Gina Gases Oxygen - Refill,,,False,,,,,,,,,,Divyanshu / Manisha,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Jharkhand,Ranchi,18,274,COVIDFYI,c8bd75eb-8350-43be-a9f0-50e8ee45fa65,243,oxygen,8409577669,False,0,0,8,,,PRATAP SINGH --,,,False,,,23.3816272,85.2977598,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Maharashtra,Nagpur,22,380,COVIDFYI,7d1bc5a7-26cb-4a5e-969d-234ace436370,893,oxygen,9872100006,False,0,0,8,,,Hitech Industries Limited Bhartiya medical,,,False,9878800000,,,,,,,,,Prerna Pradeep          ,,5/1/2021 15:54:23,,Pending,,,,,,,,,,,,,,,,,
Gujarat,Vadodara,14,198,COVIDFYI,99cf38b8-a479-4d60-9411-bc2961f842ce,1082,oxygen,11,False,0,0,8,,,SANJAY GANDHI MEMORIAL HOSPITAL BLOCK U Dev Nandan Gases,,,False,,,,,,,,,,Kashish,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,ee3d4f11-6936-4bad-85a4-46228eec39b9,352,oxygen,7985121201,False,0,0,8,,,Umang gupta -,,,False,7860150000,,,,,,,,,Pavan Melukote,,4/30/2021 18:55:00,,Call again,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,86c66cb6-d8c7-481e-9bd3-c9ceddb5f355,460,oxygen,9820132853,False,0,0,8,,,KNEW ELECTRIC LOHAR CHAWL Vijay Sharma,,,False,,,,,,,,,,Umang Mathur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,1a5ffeb9-0553-4121-aaa7-1ac3d99988be,724,oxygen,9820420651,False,0,0,8,,,Oxygen Cylinders (no other name given) Srinathji Gases,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Maharashtra,Thane,22,394,COVIDFYI,d7cc81d4-b1c0-4fe5-9431-a3333e9d2f23,902,oxygen,9810874440,False,0,0,8,,,Ajay Medical Nameless,,,False,,,,,,,,,,Prerna Pradeep,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,Verification App from Ruchika,8c3228d5-7949-4abb-90fe-c446bee77a9d,508,oxygen,80500244160,False,0,0,4,,,Swasti Healthcare ,,Pending,False,7947200000,,,,,,,,,,,4/27/2021 2:25pm,,pending (not verified),,,,,,,,,,,,,,,ppJmZjSQRmuRzqDVPta35w,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing
Uttar Pradesh,Ghaziabad,35,638,COVIDFYI,44501b00-4ca5-4a93-9dd8-758ef8d0de5e,554,oxygen,8019580003,False,0,0,8,,,Akbar Oxygen Aditya air product,,,False,,,,,,,,,,Shilpi Jain,,4/30/2021 18:55pm,,Call again,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,88a99099-5419-4617-94dc-a6648818342d,919,oxygen,9205202518,False,0,0,8,,,Ram gas agency ,,,False,,,,,,,,,,Umang Mathur,,4/27/2021 18:50:00,,Unavailable but verified,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,defbf2ff-6d9d-49ac-8c65-a9035cdf6e22,507,oxygen,8050024416,False,0,0,8,,,Swasti Healthcare ,,,False,7947200000,,,,,,,,,Divyanshu / Preeti,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,2f2fca29-e370-42f6-85a9-700008da0817,883,oxygen,9730345679,False,0,0,8,,,"Hi Tech gases Shree Parshwprem Murti Pujak Jain Sangh, Thane",,,False,,,,,,,,Asked to call later,,Brahamjyot Kaur,,5/3/2021 16:06:55,,Call again,,,,,,,,,,,,,,,,,
Maharashtra,Aurangabad,22,365,COVIDFYI,a6160744-bb6a-43e4-ab52-9400444a07f8,313,oxygen,9916933330,False,0,0,8,,,Sewa from Sahayhastha Rukmani Metals and Gases India (I LTD.),,,False,,,,,,,,,,,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,04071460-fcde-4d61-80c4-8188ca6358f1,817,oxygen,9820057294,False,0,0,8,,,"Oxygen center, Ghatkoper Sadharam gas",,,False,,,,,,,,,,Mahesh Chandak,,2021-05-01 16:15,,Call again,,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,d19dd1fb-5724-467a-9276-4f7c750c3a9e,356,oxygen,8899253909,False,0,0,8,,,S P Industries Ravi,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,21504169-761b-4083-96a9-ac7c00baa45a,847,oxygen,6203811306,False,0,0,8,,, Shree Worli Jain Shwetamber Murtipujak Tapagachchh Sangh,,,False,,,,,,,,,,Antara Nandy,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,6121bd6b-5b33-4e78-abb7-b1f0ca5847e4,452,oxygen,9811198769,False,0,0,8,,,Vandana X,,,False,,,,,,,,,,4/30/2021 8:19 PM,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Uttar Pradesh,Kanpur Nagar,35,651,COVIDFYI,746dc320-494f-4fe6-9a54-3366423b0279,659,oxygen,9428601602,False,0,0,8,,,Mahavir Sales Oxygen,,,False,,,,,,,,,,Soumya pochiraju,,5/1/2021 18:35:00,,Call again,,,,,,,,,,,,,,,,,
Maharashtra,Nashik,22,383,COVIDFYI,8b144182-3caf-408c-9045-f6105ac6b37a,1028,oxygen,9324555088,False,0,0,8,,,JAGDUSHA GHATKOPAR WEST Laxmi Gases,,,False,,,,,,,,,,Prerna Pradeep,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Chhattisgarh,Raipur,10,148,COVIDFYI,3de4e3b9-623a-404a-85bd-952e176f1198,232,oxygen,9302361581,False,0,0,8,,,Raipur Dasmesh Seva devendra Nagar ,,,False,,,21.2583609,81.6480287,,,,,https://docs.google.com/spreadsheets/d/18sdw0j4-mDr3T-nlBROl3hIwJQta88h16OVbl-zCpQ4/edit#gid=1882793386,Bharath Alur,,4/22/2021 12:43:00,,Call again,,,,,,,,,,,,,,,,,
Uttar Pradesh,Kanpur Nagar,35,651,COVIDFYI,d4ddfc56-332d-47dd-898c-a73c693ebdbf,673,oxygen,8208515092,False,0,0,8,,,Awadh Oxygen Baba oxygen,,,False,,,,,,,,,,Soumya pochiraju,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,5ef7034f-5268-43cf-8536-c9be0880e4f0,454,oxygen,8951755722,False,0,0,8,,,Hunner Grover Hunner Grover,,,False,,,,,,,,,,Umang Mathur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Uttar Pradesh,Ghaziabad,35,638,COVIDFYI,25c37ec1-c634-4866-b110-2ae9663159f8,556,oxygen,9341045631,False,0,0,8,,,Siga Gases (Naveen) Goyal MG Gases Pvt Ltd,,,False,,,,,,,,,,Shilpi Jain,,4/30/2021 18:56pm,,Call again,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,c1c6c0f1-86d3-4691-8a8d-a985244e69b4,805,oxygen,9825027749,False,0,0,8,,,Urmi Oxygen Adi Pia Enterprises,,Unavailable- will call back once they can start supplying,False,,,,,,,,,,Purvisha,,5/1/2021 15:48:29,,Unavailable but verified,,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,0e693a8f-475f-43e0-b8b1-c1eaa0819e1e,373,oxygen,9820985900,False,0,0,8,,,SR gases Arul Kumar,,,False,9029060000,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Maharashtra,Pune,22,387,COVIDFYI,eb139474-06d0-4a5b-8d06-fb8dbed35ef7,981,oxygen,7636822606,False,0,0,8,,,Assam Air Products Pvt. Ltd. Oxygen,,,False,,,,,,,,,,Prerna Pradeep,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,85ac7061-ba43-4f22-8427-70b5a3ed965c,838,oxygen,8080106018,False,0,0,8,,,Maharashtra Health care Shree Marine Drive Jain Aaradhak Trust,,,False,,,,,,,,,,Pritika ,,2021-05-01 15:49:37,,Unavailable but verified,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,Verification App from Ruchika,a6303661-6a30-4656-a9b8-2c0ddceabcc7,478,oxygen,9849979729,False,0,0,4,,,Puvvada Sri Hari Deepak,,Pending,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,4/27/2021 2:25pm,,pending (not verified),,,,,,,,,,,,,,,tKsKpNTRSZSYXTDJUzdRzw,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing
Telangana,Hyderabad,33,571,COVIDFYI,c39868b8-f9a3-43b6-a758-d1fe16bc0f69,600,oxygen,9843484215,False,0,0,8,,,Airpack Gases Oxyvision Medical Gases,,,False,,,,,,,,,,Vinti Agarwal,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,Verification App from Ruchika,02d4f994-8164-442d-882b-b7c48c6ea675,497,oxygen,7507993999,False,0,0,4,,,Shivam Gases Durga Agencies,,Pending,False,7508000000,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,4/27/2021 2:25pm,,pending (not verified),,,,,,,,,,,,,,,etUhsiKjQZ2v61BQZrW3zQ,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing
Maharashtra,Palghar,22,385,COVIDFYI,3e19b5fd-b83e-4867-a9c7-e9808338e849,1056,oxygen,9820488641,False,0,0,8,,,Satramdas Air Products Awadh Oxygen,,,False,,,,,,,,,,Prerna Pradeep,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,9c9db93f-5e25-47d9-bc5a-ac182c589355,182,oxygen,9871012355,False,0,0,8,,,Sri Sukhmani society ,,,False,,,28.5751896,77.0687395,,,,DID NOT PICK,,Umang Mathur,,4/27/2021 14:28:00,,Call again,,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,f0c9f1d9-7dd6-4b5e-98aa-59b9c1b88cfd,418,oxygen,9312207777,False,0,0,8,,,in Badarpur Jamiat Ulama (Gowripalya),,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Bihar,Patna,8,112,COVIDFYI,d3ce605a-32e8-4936-ac4d-36671fe588da,962,oxygen,8082382468,False,0,0,8,,, Kumar Enterprises,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Telangana,Hyderabad,33,571,COVIDFYI,2df66fcb-32d1-43eb-b2a6-e3e806c011a4,596,oxygen,9869766304,False,0,0,8,,,"Dongri Jain Sangh, Omar Bhai Oxygen",,,False,,,,,,,,,,Vinti Agarwal,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Gujarat,Vadodara,14,198,COVIDFYI,ee3645fc-31ee-43c5-ae00-8e701115e412,1079,oxygen,9594924484,False,0,0,8,,,Abhishek AIMS Industries,,,False,,,,,,,,,,Kashish,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,Verification App from Ruchika,3dc3a01e-550d-44d3-b9a2-0193c21d6220,470,oxygen,9435155535,False,0,0,4,,,Assam Air Products Pvt. Ltd. Shahid Malik,,Pending,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,4/27/2021 2:25pm,,pending (not verified),,,,,,,,,,,,,,,4bVrp.X1S2y.kfxMJAJxug,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing
Uttar Pradesh,Lucknow,35,657,COVIDFYI,ee2d4acc-9b98-4df5-be95-d3fc5703dbe4,116,oxygen,9415018726,False,0,0,8,,,Oxygen Cylinder (Small) Lucknow,,,False,,,26.8704797,80.9704536,,,,,,Natasha Vakil,,4/24/2021 17:31:00,,Call again,,,,,,,,,,,,,,,,,
Telangana,Hyderabad,33,571,COVIDFYI,46ec403a-b532-4e33-9c8a-a042dfb1b93e,592,oxygen,7276262264,False,0,0,8,,,Nameless MD Shaifuddin Oxygen,,,False,,,,,,,,,,Vinti Agarwal,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,8f171849-b29b-4eb2-bd94-a57b663a0a7e,483,oxygen,8177008800,False,0,0,8,,,"Haresh Bhai / Ketan Bhai / Jayesh Bhai, Veer Foundation Oxygen Cylinders",,Number out of service,False,,,,,,,,,,Divyanshu,,5/1/2021 15:45:00,,Invalid,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,c2d7e543-10b3-44c0-a8ae-1d36b7f9a7b6,782,oxygen,9996815222,False,0,0,8,,,Divya Air Product KNEW ELECTRIC LOHAR CHAWL,,,False,,,,,,,,,,Varun,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,f7a8234a-421b-40cb-8197-e64668dcff54,788,oxygen,9108010367,False,0,0,8,,,Mahalaxmi Gases CHINTAMANI DERASAR GHATKOPAR WEST,,,False,,,,,,,,,,Varun,,4/27/2021 14:25:00,, ,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,f3e2dfd3-8999-4986-aa8b-4ba658a5c27c,516,oxygen,9986966909,False,0,0,8,,,Sports 365 STAR Special Gases IMT Manesar,,,False,6304500000,,,,,,,,,Divyanshu / Somya,,5/1/2021 12:08:00,,Call again,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,119b2d3d-1ffb-46e0-82b9-4340779626e1,457,oxygen,9214979302,False,0,0,8,,,Kalinga Gases Sawaab Samaj Foundation,,,False,,,,,,,,,,Umang Mathur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Bihar,Patna,8,112,COVIDFYI,7a412386-7617-462e-b2c8-142b9c387933,940,oxygen,80267086500,False,0,0,8,,,Sreelakshmi Medical And Surgical Sanjay Sarcar,,,False,8025900000,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai Suburban,22,379,COVIDFYI,ea3a3cc5-18b1-42f5-99c2-877d99f07870,336,oxygen,9879328855,False,0,0,8,,,Rahmah Foundationn Anywherein Mumbai Manoj,,,False,,,,,,,,,,,,4/30/2021 17:00:00,,Available and verified,,,,,,,,,,,,,,,,,
Madhya Pradesh,Gwalior,21,329,COVIDFYI,34331c6d-a979-4531-8c14-4a3b9d771069,570,oxygen,9443232741,False,0,0,8,,,Star Surgicals ,,,False,,,,,,,,,,Soumya pochiraju,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,c7242b1c-c7f4-49c1-ba09-3577b677a599,882,oxygen,9305586178,False,0,0,8,,,"- Shree Sambhavnathji Jain Derasar, Boriwali West",,,False,,,,,,,,Language issue,,Antara Nandy brahamjyot Kaur,,5/3/2021 16:05:28,,Pending,,,,,,,,,,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,fc1c1ddb-4631-42b2-b437-0846dac65a1e,1047,oxygen,9822720066,False,0,0,8,,,Aditya Air ProductsPvt. Ltd. Agrawal Samaj Health Centre-Free Oxygen,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,ae37222a-f2be-473d-95f6-424765f2f16a,732,oxygen,9837004798,False,0,0,8,,,Universal Gas Company ,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,3b116706-b70b-4109-bf9b-c7dba96d6930,328,oxygen,9442574805,False,0,0,8,,,Arasan Gas Manjunatha Air Products,,,False,,,,,,,,,,Pavan Melukote,,4/30/2021 17:40:00,,Call again,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,f715edaa-a1e0-4042-b599-6b3b4ddfca71,864,oxygen,9873436222,False,0,0,8,,,Oxygen - Refill RAMESH BHAI,,,False,,,,,,,,switched off,,Antara Nandy,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,5929a61f-4d86-46f1-907f-5bb2255275ca,1045,oxygen,9844092022,False,0,0,8,,,Karnatak Industrial Gases Pvt. Ltd. Agrawal Samaj Health Centre-Free Oxygen,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Uttar Pradesh,Varanasi,35,682,COVIDFYI,b4ab3383-8a88-44ec-8353-b690bacfb4ad,248,oxygen,9838770372,False,0,0,8,,,Ganesh Oxygen ,,No answer,False,,,25.339403,82.984549,,,,,https://docs.google.com/spreadsheets/d/18sdw0j4-mDr3T-nlBROl3hIwJQta88h16OVbl-zCpQ4/edit#gid=0,Shilpi Jain,,5/1/2021 20:29:00,,Call again,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,c323beba-af77-42d9-a668-df8a7287962b,192,oxygen,9811565671,False,0,0,8,,,Sri Sukhmani society ,,,False,,,28.5751896,77.0687395,,,,Switched Off,,Divyanshu,,4/27/2021 14:31:00,,Pending,,,,,,,,,,,,,,,,,
Bihar,Patna,8,112,COVIDFYI,5f1b2ac0-9db3-439b-be66-2ecbb7eca555,220,oxygen,9308409095,False,0,0,8,,,Gaurav Sinha ,,,False,,,25.5801837,85.1311372,,,,,https://docs.google.com/spreadsheets/d/18sdw0j4-mDr3T-nlBROl3hIwJQta88h16OVbl-zCpQ4/edit#gid=1882793386,Bharath Alur,,4/27/2021 14:29:00,,Unavailable but verified,,,,,,,,,,,,,,,,,
Uttar Pradesh,Varanasi,35,682,COVIDFYI,ab1add74-0433-483a-9651-ec8ff8afd554,1093,oxygen,7210114978,False,0,0,8,,,Panki Annapurna Gases,,,False,,,,,,,,,,Ameya Bhelonde,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,d770690c-fb3f-41f3-badf-5033e56c4f85,504,oxygen,9452302059,False,0,0,8,,,Kamrup industrial gases limited ,,,False,,,,,,,,,,Divyanshu / Preeti,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Haryana,Gurgaon,15,206,COVIDFYI,53874e36-6c95-4f5e-b210-9eea1d5e87b3,562,oxygen,9334101941,False,0,0,8,,,Fahat Mithilesh,,,False,,,,,,,,,,Kashish Bulani,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Assam,Kamrup Metropolitan,7,70,Verification App from Ruchika,d21cbd6a-0c8e-421d-9c71-e173e72622c9,569,oxygen,9.8201E+19,False,0,0,4,,,Shree Shantinath Shw. Mu. Jain Trust Mandal Assam Air Products Pvt. Ltd.,,Pending,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,4/27/2021 2:25pm,,pending (not verified),,,,,,,,,,,,,,,j9OKDOnXS-qmglVUEPyTpA,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing
Bihar,Patna,8,112,COVIDFYI,21ef590f-a9e3-4b20-9b06-111b773b1a14,949,oxygen,9335732699,False,0,0,8,,,Sri Anil Babbar Gaurav Singha,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Uttar Pradesh,Allahabad,35,610,COVIDFYI,08108d25-a370-4a6c-9bf8-dd894187cafd,306,oxygen,9688610111,False,0,0,8,,,Sri Balaji Enterprises ,,,False,,,,,,,,,,Shilpi Jain,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Uttar Pradesh,Aligarh,35,609,COVIDFYI,07352823-e60b-4749-84f3-745cf61ba194,296,oxygen,9892141664,False,0,0,8,,,"Shree Sankheshwar Bawan Jinalay Murtipujak Jain Sangh, Thane K.A gases",,,False,9920070000,,,,,,,,,Shilpi Jain,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
