state,district,state_id,district_id,data_name,external_id,data_id,category,phone_1,is_duplicate,downvotes,upvotes,created_job,email,price,title,address,comment,deleted,phone_2,pincode,latitude,longitude,created_by,created_on,Assigned_to,description,source_link,verified_by,resource_type,last_verified_on,quantity_available,verification_status,last verified,resource type,city,pin_code,hospital_available_icu_beds,hospital_available_normal_beds,hospital_available_oxygen_beds,hospital_available_ventilator_beds,🔒 Row ID,Selected By User,Verification Image,oxygen supplier willing to join WhatsAppBot
Uttar Pradesh,Mathura,35,661,COVIDFYI,804a7417-ed60-4356-82c7-aca09a9b1b31,4081,hospital,7055704533,False,0,0,8,,,Nayati Multi Super Speciality Hospital,,First number is invalid,False,7088565565,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,Simran,,5/1/2021 19:43:42,,Invalid,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,9d8021c5-4a20-4e71-be85-d89c3606bde1,130,hospital,9415020266,False,0,0,12,,,Maa Chandrika Devi Hospital,"Bargadi, Bakshi Ka Talab, Lucknow, Uttar Pradesh 226016",ICU Oxygen Support+Ventilator Support provided.,False,9140190282,,,,Gopal,04/30/21,,Incharge District Officer Order dated 24.04.2021,,,,,,3rd_party_verified,,accepts_covid,Lucknow,226016,,,,,,,,
Telangana,Hyderabad,33,571,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,df8946cf-9a8b-47b1-8382-266dbb7e205e,139,hospital,8919794204,False,0,0,12,,,Sri Chinnmayee Hospital,"Gayatri Nagar, Karmanghat, Hyderabad",,False,,,,,Nikita,05/01/21,,,,Nikita,,05/08/21 19:35,3 icu with oxygen beds avialable,unreachable,,accepts_covid,Hyderabad,,2 Beds available - 5/10/21,2 Beds available - 5/10/21,2 Beds available - 5/10/21,No,,,,
Telangana,Hyderabad,33,571,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,335f951b-a4a5-4602-92c1-41ce79320837,140,hospital,49170134,False,0,0,12,,,Vitality Hospital,"Vivekananda Colony, Kukatpally",,False,,,,,Nikita,05/01/21,,,,Disha,,05/08/21 19:35,,unreachable,,,Hyderabad,,,,,,,,,
West Bengal,Kolkata,37,707,COVIDFYI,7abf9a05-6b47-4313-854c-031c7371a59b,4154,hospital,9903335544,False,0,0,8,,,Rn Tagore  International Institute Of Cardiac  Science,,,False,,,,,,,,,https://www.wbhealth.gov.in/uploaded_files/corona/Covid-19_Pvt_Hospitals_Kol_Isolation_22_March_20.pdf,,,4/23/2021 20:19:00,,Unresponsive,,,,,,,,,,,,
Telangana,Hyderabad,33,571,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,6d287311-07da-441e-8d18-b681515da434,144,hospital,9704936019,False,0,0,12,,,Nova ent hospital,"6-3-652-2, Punjagutta rd, nova ent complex, raj bhavan quarters colony,somajiguda",,False,7729949575,,,,Nikita,05/01/21,,,,,,,"6 oxy, 4 quarantine",verified,,,Hyderabad,,,,,,,,,
Telangana,Hyderabad,33,571,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,f4d0e4b4-cb0a-431d-b2e4-97c6a9c7d663,147,hospital,8374325678,False,0,0,12,,,Legend Hospital,vanasthalipuram,,False,,,,,Nikita,05/01/21,,,,,,,,verified,,,Hyderabad,,No,Available ,Available ,No,,,,
Telangana,Hyderabad,33,571,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,248bb23a-e26d-4829-9753-960d07186f3b,152,hospital,8520041688,False,0,0,12,,,Lotus Cure Hospital,Tirumalgiri ,,False,,,,,Nikita,05/01/21,,,,,,,4 oxygen beds available,verified,,,Hyderabad,,No,No beds ,No,No,,,,
Telangana,Hyderabad,33,571,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,9ca53c5b-7b99-4cfa-ae93-5238d56a2957,154,hospital,8497971166,False,0,0,12,,,Raksha Multispeciality Hospital,,icu beds and ventilator support avilable,False,,,,,Nikita,05/01/21,,,,,,,,unreachable,,,Hyderabad,,,,,,,,,
Gujarat,Amreli,14,169,Verification App from Ruchika,62b9597a-3f98-46b0-9543-c41b566b49e5,1357,hospital,9879932842,False,0,0,4,,,Astha Hospital,,Unresponsive,False,2792221828,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Varun Kumar,,4/22/2021 2:25pm,,pending (not verified),,,,,,,,,idyl-fjJR9e4Nbuu.GWjvA,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Gujarat,Navsari,14,190,Verification App from Ruchika,82a52c38-6dad-442d-9f36-b133f474641c,1416,hospital,9913644268,False,0,0,4,mem_hospital@hotmail.com,,Mulla Hospital,,Available and verified,False,2637239980,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Varun Kumar,,4/23/2021 8:02pm,,pending (not verified),,,,,,,,,PlsGHQR5RPm3dTEgvTGQsg,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Maharashtra,Mumbai City,22,378,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,258e1290-ea12-4af7-b6e9-37ad32c99459,106,hospital,022-68814200,False,0,0,12,,,Upasani Hospital,Mulund,"Currently no beds available for now, 15-17 patients in waitlist ",False,,,,,Pawan,04/30/21,,,,,,,,verified,,,Mumbai,,,,,,,,,
Uttarakhand,Pithoragarh,36,691,Verification App from Ruchika,d35d3b2a-41b8-4608-ba76-a1ad45c135e8,1905,hospital,5964225687,False,0,0,4,,,District Hospital,,Unresponsive,False,,,,,,"April 19, 2021 1:18pm",,,http://health.uk.gov.in/files/New_Doc_2020-03-31_16.55.08.pdf,Varun Kumar,,4/23/2021 5:46pm,,pending (not verified),,,,,,,,,ereGm1rXSDKbze3PZsO07A,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Meghalaya,East Garo Hills,24,414,COVIDFYI,eae612b9-0c6c-4a46-851b-2e5a76302bf3,3874,hospital,7005324601,False,0,0,8,,,Civil Hospital Williamnagar,,,False,,,,,,,,,http://meghalaya.gov.in/megcms/sites/default/files/announcement/HOSPITAL_IN_MEGHALAYA.pdf,,,4/23/2021 17:03:00,,Available and verified,,,,,,,,,,,,
Uttar Pradesh,Sonbhadra,35,679,COVIDFYI,d7470a42-dbea-44dd-87ba-9d2b391693dc,4099,hospital,9621407820,False,0,0,8,,,Sainath Holistic Hospital,,,False,9125026751,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/27/2021 14:35:00,,Pending,,,,,,,,,,,,
Telangana,Hyderabad,33,571,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,a0ad1956-8883-45b9-8d60-bab305d55621,148,hospital,9866349244,False,0,0,12,,,srritcd fever hospital,Nallakunta,,False,,,,,Nikita,05/01/21,,,,Nikita,,05/08/21 19:38,,unreachable,,,Hyderabad,,,,,,,,,
Telangana,Hyderabad,33,571,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,6e6505a6-9209-4251-a197-f8f5d2168311,157,hospital,8977000077,False,0,0,12,,,Paramitha Hospital,Kompally,O2 sat above below 85,False,,,,,Nikita,05/01/21,,,,,,,10 oxygen bed available ,verified,,accepts_covid,Hyderabad,,,,,,,,,
West Bengal,Kolkata,37,707,COVIDFYI,73230160-e8e4-49af-9fbd-073b53f54446,4161,hospital,3340156789,False,0,0,8,,,Divine  Nursing Home,,,False,,,,,,,,,https://www.wbhealth.gov.in/uploaded_files/corona/Covid-19_Pvt_Hospitals_Kol_Isolation_22_March_20.pdf,,,4/27/2021 14:42:00,,Unavailable but verified,,,,,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,9321febd-c098-4ff2-8077-f816982a4150,3656,hospital,9428636999,False,0,0,8,sanjivaniicu@yahoo.co.in,,Sanjivani Hospital Lalgate,,,False,,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/23/2021 18:13:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Kaushambi,35,653,COVIDFYI,990152a1-e019-4501-a10e-4c2008d29286,4056,hospital,9161722518,False,0,0,8,,,Tejmati Hospital,,,False,9919494114,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/24/2021 12:38:00,,Available and verified,,,,,,,,,,,,
Tamil Nadu,Chennai,32,538,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,cdd380d8-c60c-4cf0-861a-42f8cfba7eca,181,hospital,04426644451,False,0,0,12,,,Billroth Hospital Shenoynagar,,Incorrect number ,False,,,,,Simonil,05/01/21,,,,,,,,unreachable,,accepts_covid,Chennai,,Yes,,,,,,,
Gujarat,Banaskantha (Palanpur),14,172,Verification App from Ruchika,677ff0b2-6b68-4ca6-a66a-476eb0757864,1423,hospital,7574909990,False,0,0,4,,,Life Line Icu,,Unresponsive,False,,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Varun Kumar,,4/22/2021 2:46pm,,pending (not verified),,,,,,,,,Q7vFvAulQJuBYs4Xc3isag,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Gujarat,Bharuch,14,173,Verification App from Ruchika,a4224dda-f6d8-4e10-8f93-641e75be0c6e,1365,hospital,9325358536,False,0,0,4,sevashram_hospital@ymail.com,,Sevashram Hospital,,Unresponsive,False,2642243493,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Varun Kumar,,4/22/2021 3:37pm,,pending (not verified),,,,,,,,,WI7Dif2dQMOc5P5Ye4oOBA,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Uttar Pradesh,Bareilly,35,622,COVIDFYI,40f980c0-1a14-41c4-b4ef-26a9c0ccfb99,4198,hospital,8192000288,False,0,0,8,,,Rajshree Medical Research Institute & Hospital Bareilly,,,False,,,,,,,,,https://www.rajshreemri.in/,,,,,,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,e9d23de2-09d5-446d-a892-e3d72852f2c2,186,hospital,9415162686,False,0,0,12,,,Rajdhani Hospital,"Raebareli Road, Lucknow",ICU Oxygen Support+Ventilator Support provided.,False,522 3583966,,,,Gopal,05/01/21,,Incharge District Officer Order dated 24.04.2021,https://beds.dgmhup-covid19.in/EN/covid19bedtrack,,,,,verified,,accepts_covid,Lucknow,,,,,,,,,
Rajasthan,Alwar,30,501,Verification App from Ruchika,ef62fe91-c384-4be3-a2a0-498de2cae386,1715,hospital,1442332104,False,0,0,4,,,Sant Sukhdev Hospital,,Unresponsive,False,,,,,,"April 19, 2021 1:18pm",,,http://www.rajswasthya.nic.in/PDF/Notification%20Fully%20Dedicated%2005-04-2020.pdf,Varun Kumar,,4/22/2021 2:19pm,,pending (not verified),,,,,,,,,1iX.bW-hQjyklakqrdJ5rw,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
West Bengal,Howrah,37,704,Verification App from Ruchika,6788c4cb-abab-49d6-a663-864b5dc5a78a,1922,hospital,9051675050,False,0,0,4,,,Narayana Superspeciality Hospital,,Available and verified,False,,,,,,"April 19, 2021 1:18pm",,,https://www.wbhealth.gov.in/uploaded_files/corona/Covid-19_Pvt_Hospitals_Kol_Isolation_22_March_20.pdf,Varun Kumar,,4/23/2021 5:56pm,,pending (not verified),,,,,,,,,a-zNeCa7KSIiLW27RpJWLZg,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,ad11fcea-7ff9-43ac-b562-77a48e2a94bf,189,hospital,6392678013,False,0,0,12,,,City Max Hospital,,ICU/Oxygen bed not available as of now.,False,,,,,Gopal,05/01/21,,,external.sprinklar.com,,,,Non Oxygen - 2,3rd_party_verified,,accepts_covid,Lucknow,,,,,,,,,
Gujarat,Bhavnagar,14,174,COVIDFYI,439c61fb-fecf-4dc7-a3a9-2cc44655ffe1,3590,hospital,9925537507,False,0,0,8,mrd.hhb@hcgel.com,,Hcg Hospital,,,False,2786640000,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/27/2021 14:38:00,,Unavailable but verified,,,,,,,,,,,,
West Bengal,Kolkata,37,707,COVIDFYI,c7459348-5e7e-440e-951a-cc22568e43e8,4150,hospital,3330903090,False,0,0,8,,,Cmri,,,False,,,,,,,,,https://www.wbhealth.gov.in/uploaded_files/corona/Covid-19_Pvt_Hospitals_Kol_Isolation_22_March_20.pdf,,,4/23/2021 18:38:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Mathura,35,661,COVIDFYI,dfbfdeba-834c-417e-923a-5f379ab41c79,5994,hospital,9837085747,False,0,0,8,,,LR Hospital and Trauma Centre,,Does not connect,False,,,,,,,,,,Simran,,5/1/2021 19:56:19,,Invalid,,,,,,,,,,,,
Gujarat,Valsad,14,199,COVIDFYI,47033682-fab0-442e-b059-31f67411e336,3699,hospital,2632244168,False,0,0,8,accounts@kasturbahospital.com,,Kasturba Hospital,,,False,,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/23/2021 20:07:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,650c94aa-0200-448b-9ec2-f2ee34d3ac7c,233,hospital,9830310964,False,0,0,12,,,Base (Army) Hospital Lucknow,"Lal Bahadur Shastri Marg, Neil Lines, Cantonment, Lucknow, Uttar Pradesh 226002",,False,,,,,Gopal,05/02/21,,https://mobile.twitter.com/Gentlem88774160/status/1387153272834715650,,,,,,3rd_party_verified,,accepts_covid,Lucknow,226002,,,,,,,,
Uttar Pradesh,Aligarh,35,609,COVIDFYI,c3305106-2259-4a13-87b0-f4098f7c9e09,3989,hospital,8941095375,False,0,0,8,,,Rusa Medical Centre,,,False,,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/22/2021 14:11:00,,Unresponsive,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,cb680474-4fa2-4e66-a956-c27d8d1a58bc,274,hospital,01126655959; 01126655969,False,0,0,12,,,Sardar Patel Covid Care Centre,"Radha Soami Beas, Chattarpur, New Delhi","only taking patients with spo above 84 as there are no ventillators, cannot tell if beds are currenly avialble ",False,,,,,Gopal,05/03/21,,,,,,,,verified,,accepts_covid,Delhi,,,,,,,,,
Gujarat,Panchmahal (Godhra),14,191,Verification App from Ruchika,2a4bd497-5c26-451a-b9b5-080812270b4a,1400,hospital,9998076393,False,0,0,4,,,Sunrise Hospital,,Available and verified,False,,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Varun Kumar,,4/24/2021 12:46pm,,pending (not verified),,,,,,,,,i.FC-OgqTfajC7H1R-n16w,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,cfd082b9-585a-4d66-aa91-3325a13b33c3,312,hospital,9415004535,False,0,0,12,,,Baba Hospital,"56, Deva Rd, Khand -2, Matiyari, Chinhat, Lucknow, Uttar Pradesh 226028",ICU Oxygen Support+Ventilator Support provided.,False,8756946666,,,,Gopal,05/05/2021,,Incharge District Officer Order dated 24.04.2021,,,,,,verified,,accepts_covid,Lucknow,,,,,,,,,
Meghalaya,East Garo Hills,24,414,COVIDFYI,0964343d-ae26-4770-8d85-e1bdd7c6022a,3880,hospital,9863085357,False,0,0,8,,,Robert Gordon Hospital Shillong,,,False,,,,,,,,,http://meghalaya.gov.in/megcms/sites/default/files/announcement/HOSPITAL_IN_MEGHALAYA.pdf,,,4/23/2021 18:41:00,,Available and verified,,,,,,,,,,,,
Jharkhand,Chatra,18,256,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,294a2a58-98c3-4b06-a0ea-ce17e51abfcb,475,hospital,1234567890,False,0,0,12,,,Hospital Beds - Chatra,,,False,,,,,Gopal,05/10/2021,,Refer source link for covid bed/Oxygen/other resources availability,https://docs.google.com/spreadsheets/d/1foeKIDRi_U6VTsyv1s_Hi3-5dWbQfIBrARgjeQDgwaU/edit?usp=sharing,,,,,3rd_party_verified,,accepts_covid,Chatra,,,,,,,,,
Karnataka,Raichur,19,301,Verification App from Ruchika,fdfdfcad-b610-4e23-9ee1-232388edfbca,1531,hospital,8532238489,False,0,0,4,,,Rims,,Pending,False,,,,,,"April 19, 2021 1:18pm",,,https://karunadu.karnataka.gov.in/hfw/kannada/Pages/covid-19.aspx,Karthik Yadhati,,4/27/2021 2:35pm,,pending (not verified),,,,,,,,,lsjQyoIgQ2GRmB91WK-Mlg,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
West Bengal,Howrah,37,704,Verification App from Ruchika,ed5d5a85-3438-407f-9f93-861e2fedf0f6,1923,hospital,3326611014,False,0,0,4,,,"Esi Hospital, Uluberia",,Unresponsive,False,,,,,,"April 19, 2021 1:18pm",,,https://www.wbhealth.gov.in/uploaded_files/corona/COVID19_Hospitals-59_List.pdf,Nidhi Rungta,,4/23/2021 7:40pm,,pending (not verified),,,,,,,,,kuIewGXASsu8jY-.TdQ5bQ,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Chhattisgarh,Raipur,10,148,CW Volunteers,ed6de00b-6732-4376-a812-98c3e6f96b6f,11,hospital,7509066652,False,0,0,11,,,vijay jaiswal,maa sharda hospital,,False,,,,,cw9,29.04.21,,,,,,,,,,oxygen bed,,,,,,,,,,
Maharashtra,Mumbai City,22,378,CW Volunteers,87027378-1128-488e-8dbd-2d47a93cedbc,26,hospital,912222700007,False,0,0,11,,as per gov.,BMS Mumbai medical helpline,,ambulance and hospital services of this area ,False,,,,,cw22,30.04.2021,,"fort, cst area",,,,,,,,oxygen bed,,,,,,,,,,
Uttar Pradesh,Kanpur Nagar,35,651,COVIDFYI,8b427df5-701c-4ca2-a9b2-6d4cf28693bd,4054,hospital,9889948389,False,0,0,8,,,PPM Multispeciality Hospital Pvt Ltd,,,False,9839885568,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/23/2021 14:05:00,,Available and verified,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,CW Volunteers,1de1e4db-bcd5-4856-93fe-01c869303327,30,hospital,912223797901,False,0,0,11,,as per gov.,BMS Mumbai medical helpline,, ambulance and hospital services of this area ,False,,,,,cw22,30.04.2021,,"byculla, madanpura, agripada, nag pada, dockyard road, ray road, chinckpokli",,,,,,,,oxygen bed,,,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,b8683322-e4ca-4614-a2c1-317f1bf5ed86,3665,hospital,9924448034,False,0,0,8,metas.infectioncontrol@yahoo.com,,Mission Hospital,,,False,2612667591,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/24/2021 12:34:00,,Unresponsive,,,,,,,,,,,,
Gujarat,Banaskantha (Palanpur),14,172,Verification App from Ruchika,614b65f1-57a8-4712-b15f-2786db562338,1424,hospital,9978627588,False,0,0,4,,,Dev Icu,,Available and verified,False,2742261262,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Varun Kumar,,4/22/2021 2:47pm,,pending (not verified),,,,,,,,,753nVOmoT3OmWBaPe7jyOw,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Uttar Pradesh,Gorakhpur,35,641,COVIDFYI,c7ef5434-fd2c-4314-bb95-51aaa861523e,3982,hospital,9416313813,False,0,0,8,,,Aanandlok Remedila Research Centre Pvt Ltd,,,False,9416313813,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/23/2021 20:34:00,,Unresponsive,,,,,,,,,,,,
Madhya Pradesh,Indore,21,332,COVIDFYI,965022a8-1742-46b1-9545-d1ac3d42657e,3798,hospital,9827272418,False,0,0,8,,,Shri Arihant Hospital & Research Centre Indore,,,False,,,,,,,,,indorelist.pdf,,,4/27/2021 14:40:00,,Unavailable but verified,,,,,,,,,,,,
Haryana,Palwal,15,215,One time verified numbers,4d9f126b-9e65-4b2e-80c4-4486de5b639d,16,hospital,01275-252102,False,0,0,9,,,Civil hospital ,"Palwal, Near Agara Chawk, Haryana  ",wrong no.,False,,,,,,,,(Delhi people),,,,25 April 11:30,,,,,Palwal,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,ed213a44-ba36-4262-81b7-fce7c29caee5,3720,hospital,8066214444,False,0,0,8,,,Fortis Hospital,,,False,9663367253,,,,,,,,https://karunadu.karnataka.gov.in/hfw/kannada/Pages/covid-19.aspx,,,4/22/2021 15:08:00,,Available and verified,,,,,,,,,,,,
Gujarat,Navsari,14,190,Verification App from Ruchika,9269e840-997a-4db3-899e-8b3b1fd2b8ec,1422,hospital,8140632252,False,0,0,4,shraddhahospitalnavsari@gmail.com,,Shraddha Hospital,,Unresponsive,False,2637246333,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Varun Kumar,,4/22/2021 5:59pm,,pending (not verified),,,,,,,,,PMeX.HhaS.-jyUKhzuCwqQ,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Puducherry (UT),Karaikal,28,474,COVIDFYI,0ff7e59d-8116-4e42-be1a-c286ede7a60e,3903,hospital,9524527374,False,0,0,8,,,Government General Hospital,,,False,,,,,,,,,https://health.py.gov.in/sites/default/files/NEET-PDF/Report%20of%20Covid-19%20status%2C%20Puducherry%20U.T-HM%20Brief.pdf,,,4/23/2021 17:28:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Ghazipur,35,639,COVIDFYI,476d48e1-9e7d-4977-838a-638899937206,4023,hospital,8175852700,False,0,0,8,,,R.S Hospital,,,False,8175852700,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/27/2021 14:42:00,,Unavailable but verified,,,,,,,,,,,,
Gujarat,Tapi (Vyara),14,197,Verification App from Ruchika,3b49cc19-b865-4a84-95bf-2d1ebc33768e,1486,hospital,9624077465,False,0,0,4,samir.chaudhari08@gmail.com,,Rhythem Hospital Vyara,,Unresponsive,False,,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Jasseerat Kaur,,4/22/2021 6:37pm,,pending (not verified),,,,,,,,,gCAcMn1PRruKKnSJkwhQHQ,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Karnataka,Dharwad,19,291,COVIDFYI,6888f015-fbb8-4f4d-a3a0-43b58e74b083,3744,hospital,8362372681,False,0,0,8,,,Karanataka Institute Of Medical College,,,False,,,,,,,,,https://karunadu.karnataka.gov.in/hfw/kannada/Pages/covid-19.aspx,,,4/23/2021 17:17:00,,Available and verified,,,,,,,,,,,,
Gujarat,Chhota Udepur,14,176,Verification App from Ruchika,38447f58-45fa-4070-93c1-08f955da0f14,1387,hospital,9998882401,False,0,0,4,sangamhospitalbodeli@gmail.com,,Sangam Hospital,,Unresponsive,False,,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Varun Kumar,,4/23/2021 6:55pm,,pending (not verified),,,,,,,,,a5CNHzSkTYGCuDbz8c0pPg,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Uttar Pradesh,Budaun,35,626,COVIDFYI,9c4e241c-14b1-4ea1-b96a-fd2b2caa2aa6,4009,hospital,9818059321,False,0,0,8,,,Dr Ram Niwas Gupta Hospital,,,False,9818059321,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/27/2021 14:41:00,,Unavailable but verified,,,,,,,,,,,,
Rajasthan,Jodhpur,30,520,COVIDFYI,e462216e-1b5d-4bee-85fa-5b889a277d58,3949,hospital,2912438655,False,0,0,8,,,Mathuradas Mathur Hospital,,,False,,,,,,,,,http://www.rajswasthya.nic.in/PDF/Notification%20Fully%20Dedicated%2005-04-2020.pdf,,,4/23/2021 19:36:00,,Unresponsive,,,,,,,,,,,,
Rajasthan,Hanumangarh,30,514,Verification App from Ruchika,33d83941-1cf3-40dd-9202-98ac92bdb59c,1724,hospital,1504225118,False,0,0,4,,,"Vivekanand Swasthay Sewa Samiti Hospital, Bhadra",,Unresponsive,False,,,,,,"April 19, 2021 1:18pm",,,http://www.rajswasthya.nic.in/PDF/Notification%20Fully%20Dedicated%2005-04-2020.pdf,Nidhi Rungta,,4/23/2021 6:09pm,,pending (not verified),,,,,,,,,shWgw6QjRA-C6r1JmnUUDA,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Dadra and Nagar Haveli and Daman & Diu (UT),Dadra & Nagar Haveli,11,153,Verification App from Ruchika,0719766f-4a59-4498-9313-0f3b0e082478,1981,hospital,2602630102,False,0,0,4,svbch.sil@gmail.com,,Vinobha bhave civil hospital,,,False,2602642940,,,,,"April 27, 2021 11:34pm",,,http://vbch.dnh.nic.in/,,,,,pending (not verified),,,,,,,,,sQ5vLlk4S7OSWo4rPtmqyQ,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Uttar Pradesh,Mathura,35,661,COVIDFYI,117f8da2-5d91-44ec-8659-50716268f593,5993,hospital,9720541461,False,0,0,8,,,Shri Om Hospital Mathura,,1/5/21 19:53 this is a non-covid hospital that serves only for maternity and surgery needs. Currently has 12 beds. ,False,,,,,,,,Non-Covid,,Simran,"Surgery, Maternity",5/1/2021 19:54:00,,Available and verified,,,,,,,,,,,,
Rajasthan,Jodhpur,30,520,COVIDFYI,7284b1ef-fd1f-4862-8123-17dc90e2e9e5,4184,hospital,8764505002,False,0,0,8,,,AIIMS JODHPUR,,,False,,,,,,,,,,,,4/27/2021 14:35:00,,Pending,,,,,,,,,,,,
